"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"2165",0.77243,1.35511,1.40154,1.27666,1.62671,1.13482,1.1,-0.20594,1.30334,0.92919,0.51596,0.17655,-0.81775,1.97937,1.4722,0.8539,1.73883,1.38691,-0.2739,0.21506,0.13135,-0.89215,-0.24356,1.78836,-1.0992,-0.01696,-0.62526,0.43758,1.19196,0.88731,0.3414,0.92501,0.83523,0.60383,0.00067,0.89155,0.94555,1.1512
"2166",0.94375,1.22448,1.11761,1.0615,0.93739,0.90247,1.2013,0.8934,1.53385,1.15974,0.79793,1.27231,1.08357,0.99925,0.92734,0.99657,1.33692,0.66457,1.35519,0.93405,1.0697,0.73799,0.52016,1.25574,0.9017,1.03918,1.07254,0.88586,1.21269,0.73154,1.53358,0.92438,0.61298,1.0689,2.01889,1.10159,1.05517,0.98513
"2167",1.02475,1.50783,1.06065,1.14668,1.52413,1.14798,1.10264,0.82293,1.64751,1.31442,1.90335,1.39155,1.46028,1.72823,1.55744,1.08949,1.75676,1.38821,1.48699,1.32725,1.14733,0.41729,0.95548,1.15255,1.17027,1.85493,1.03575,1.47899,1.86886,1.91844,2.15615,1.69596,1.19096,1.8033,1.48789,1.5654,1.50693,1.06518
"2168",2.53046,2.64733,1.50366,2.86456,2.87311,1.6784,2.91395,2.34582,1.99503,2.02541,1.48711,3.19989,3.03831,1.89208,2.88617,2.92225,2.72396,2.569,3.27074,2.29009,1.35184,1.57915,1.63182,2.75896,2.87466,2.8449,1.99538,2.90864,3.3996,2.88849,3.27934,2.91338,2.47311,2.89326,3.00695,2.79726,2.97352,3.04959
"2169",0.17012,1.44162,1.4259,1.17103,1.43571,1.56696,1.4813,1.20148,1.35122,1.52303,1.33203,1.59086,0.97172,1.49616,1.32092,1.2758,1.23449,0.55342,1.63723,1.29372,1.01405,0.54157,1.43438,1.50116,1.3001,1.74887,1.44388,1.08068,1.25884,1.31245,1.48922,1.0717,0.99674,1.12495,1.45174,1.09666,1.19937,1.0006
"2170",-0.68142,-1.3942,-1.46227,0.10475,0.31876,-1.21719,0.26455,0.19529,-1.47649,-1.21583,-1.14699,-0.922,-0.32244,-0.71895,0.23376,-1.40095,-0.08863,0.47766,-0.33101,0.23978,0.28316,-1.12665,-1.20963,0.05261,-0.36666,-1.27619,-1.14925,-1.43337,-1.07975,-0.65538,-1.05504,-0.91861,-0.56091,-1.34158,-1.22961,-0.72159,-0.72912,-1.32403
"2171",0.44764,1.60216,0.97316,-0.5179,-0.61948,1.45084,0.53119,0.80798,0.73701,0.75658,1.06565,-1.03209,-0.63691,1.24269,0.36772,-0.59472,1.16762,0.84309,-1.24482,-0.55669,-1.06221,0.06611,0.74029,0.34907,0.38051,-0.85376,0.79193,0.59652,0.44564,1.11905,0.50205,0.60798,0.40106,0.51081,-0.31302,0.82456,0.14637,0.14363
"2172",0.12148,1.03549,0.60671,0.41319,0.44616,0.95042,-0.28179,0.84167,1.08968,1.18243,1.01549,0.03516,0.12906,-1.05662,0.74344,-1.40095,1.00029,0.43127,0.7733,0.74625,-0.69614,-0.84863,0.84109,0.44992,0.31278,0.52875,-0.15155,1.49554,1.38562,0.7101,1.41421,0.59435,0.84105,1.19797,1.79895,0.85433,1.26926,1.13271
"2173",0.16854,-0.90377,0.49169,0.25339,-0.48949,0.28607,0.53724,0.45585,-0.28869,0.40798,0.17399,-0.06719,-0.77576,-0.37288,-0.48072,0.0767,-0.26819,-0.45439,0.33189,-0.61698,-0.26238,0.32507,0.76963,-0.43706,-0.68726,-0.54386,0.75132,0.04787,-0.03763,0.25898,0.17647,0.53571,0.29604,0.33692,-0.61146,-0.1475,0.13419,0.1328
"2174",-0.73883,-0.37544,-0.51714,-0.46145,-0.83693,-0.46441,-0.36675,-0.05604,-0.59453,0.01014,-0.40587,0.3457,-0.84197,-0.86206,-0.60836,-0.61107,-0.71546,-0.81431,0.8981,-0.52599,-1.06221,-1.12665,-0.59791,-1.1029,-1.06829,-0.72825,-0.29391,-0.19687,-0.3416,-0.64037,-0.58527,0.08853,-0.07995,-0.31213,-0.5712,-0.18327,-0.10077,-0.2586
"2175",-0.0302,-0.35604,0.13901,-0.31,-0.4728,-0.19119,-0.18805,-0.43973,-0.00637,0.13906,0.06622,0.21766,-0.33066,-0.2832,-0.40868,-0.30086,-0.6138,-0.0265,0.06165,-0.61218,-0.40773,-0.17611,-0.22936,-0.21608,0.04887,-0.1736,-0.14258,0.35082,-0.39758,-1.21251,0.16019,0.33122,0.31124,0.15117,0.05389,0.17264,-0.26713,-0.38765
"2176",-0.05405,-0.96704,-0.5793,-1.40715,-1.39034,0.01718,-0.23927,-0.40741,-0.30356,0.50508,-0.76441,0.08871,-1.26132,-0.66738,-1.39503,-0.29789,-0.50602,0.07294,-0.14144,-0.79071,-0.41678,-0.40393,-0.43682,-0.54795,-0.5343,-0.9267,0.14492,-0.52589,-0.73634,-1.29865,0.02012,-1.44434,-0.09191,0.1759,-0.1404,-0.05519,-0.29701,-0.26703
"2177",0.39842,-0.49528,0.38552,0.35766,-0.25554,0.30427,0.32401,0.32495,0.26988,0.02698,0.29761,0.46923,-0.27207,0.2077,-0.23407,-0.47674,-0.23958,0.0575,-0.15972,-0.19904,-0.19572,-1.12665,0.39909,-0.66193,-0.17413,-0.0099,0.26423,-0.03835,-0.18078,-0.03901,-1.15247,-0.09508,0.1456,0.05495,-0.47284,0.0658,0.44808,-0.19384
"2178",0.62378,0.31218,0.56302,0.14508,0.13395,0.61016,0.4697,0.8221,0.31868,0.37101,0.54653,0.56577,0.21776,0.43114,0.09711,-0.04227,0.40516,-0.08487,0.19997,0.2211,0.57337,0.86517,0.61753,-0.50399,0.46715,-0.61778,0.70887,0.62066,0.33115,0.24383,0.12859,0.14776,0.66868,-0.6284,0.89969,0.58343,0.59722,0.74173
"2179",0.05772,-0.28243,-0.79338,-0.03427,0.22708,-0.48528,-0.74541,-0.02629,-0.08549,-1.09527,0.1612,-0.8631,-0.1518,-0.08318,0.25709,-0.43132,-0.02083,-0.54703,-0.3647,0.13032,0.70956,-0.11524,-0.54281,0.14799,-0.25903,0.05787,0.31866,-0.45795,-0.70496,-0.84622,-1.10618,-0.8941,-1.0065,-0.70727,-1.22961,-0.78656,-0.54839,-0.70037
"2180",0.65977,0.63748,0.48787,0.8712,1.2521,0.33267,0.68223,0.36935,0.8095,0.68014,0.00492,-0.06719,1.22457,0.65687,1.17962,1.48085,1.40144,0.65903,1.20892,1.14209,1.52722,0.10586,0.25216,0.97103,0.54104,0.73743,0.54032,-0.33562,-0.10646,0.10246,0.082,-0.16717,-0.25642,0.2251,0.18679,0.36826,-0.77208,1.24905
"2181",-0.09104,-0.56883,-0.77709,-1.40715,-1.42668,-0.04634,-0.57197,0.505,-0.45567,-1.21583,-0.4963,-0.22719,-0.68492,-0.75041,-1.39503,-0.25445,0.16051,-0.27739,0.06894,-0.57706,-0.29363,-0.64521,-1.20963,-1.48332,-0.04705,-1.1312,0.26616,-0.29043,-0.47625,0.25772,-1.26183,-1.44434,-0.16366,-0.3896,-0.04411,-1.39906,0.21467,0.54918
"2182",0.46502,-0.01456,0.28183,0.5189,0.77524,0.18929,0.50032,-0.32546,0.86444,0.23326,0.89049,0.55255,0.86808,0.33326,0.8568,1.0293,0.65354,1.29169,0.75928,0.84854,0.89147,0.42475,0.23921,0.7075,0.20185,0.71952,0.51401,0.52951,0.98823,0.55961,0.138,0.16864,0.22767,0.11463,-0.76716,-0.06681,0.11244,0.27069
"2183",-1.45769,-1.3942,-0.76111,-0.24255,-0.09057,-0.24173,0.21307,-1.36832,-0.90401,-0.75505,-1.28137,-0.6001,-0.68492,-0.3313,-0.10049,0.04006,0.22988,-1.20466,-0.70418,-1.53757,-0.91027,-1.12665,-0.57247,-0.55142,-0.73376,-0.7181,-1.23051,-0.74939,-1.08902,-1.29865,0.22871,-1.44434,-1.47218,-1.17474,-1.22961,-0.67512,-1.34579,-1.32403
"2184",0.76913,-0.08033,0.45869,-0.06518,0.03615,0.18109,0.17295,0.49443,0.47893,0.55744,-0.04915,0.15389,0.20132,0.11757,0.17925,0.31702,-0.39341,-0.50423,0.19997,0.05278,0.59324,0.94139,0.9699,0.39453,0.2867,-0.33195,-0.11329,0.16201,-0.07141,-0.13198,0.45076,0.80032,0.08896,0.54753,-0.20243,0.40222,-0.14419,-0.09991
"2185",-0.58702,-0.71232,-0.52619,-0.72454,-0.23228,-0.18202,-0.94078,-0.39793,-0.42794,-1.04043,-0.85583,-1.03209,-0.81298,-0.528,-0.7407,0.72299,-0.46145,-0.51829,0.78596,-1.25644,-1.06221,-1.12665,-0.77252,-0.71418,-1.17277,-0.46385,-0.89323,-0.43335,-0.83737,-1.23513,-0.58527,-0.50133,-0.66502,-0.71647,-1.05256,-0.94845,-1.21091,-0.51561
"2186",-0.80459,-0.40103,-1.46227,-1.40715,-1.06976,-0.53289,-1.37386,-0.38855,-1.22751,-0.10341,-1.28137,-0.18567,-0.82736,-0.52441,-0.93226,-0.66625,-0.4776,-0.61762,-1.24482,-1.07703,-1.0001,-0.59505,-0.86983,-0.91122,0.05794,-0.99223,-0.16974,-0.47685,-1.08902,0.198,-1.26183,-0.80666,-0.5317,-0.77368,-1.22961,0.69619,-0.48303,-0.56131
"2187",-0.43514,-0.26002,-1.16645,-0.0474,-0.19969,-0.83464,0.35971,0.113,-1.25329,-0.72218,-0.34271,-0.6447,-0.50681,-0.03982,0.04699,-0.35594,-0.51572,-0.00135,-0.95076,-0.88207,-1.06221,-0.4682,-0.82973,0.16757,0.41951,-0.05063,0.02835,-0.28269,-1.08902,-0.28852,-0.84128,-0.13764,0.35118,-0.09144,-0.33984,0.39649,0.1539,0.36399
"2188",-0.23113,-0.28749,-0.10354,-0.60951,-1.42668,-1.04795,-0.38925,-1.36832,-1.47649,-1.01051,-0.14712,0.03516,-0.87702,-0.46884,-1.39503,-1.04859,0.08971,-0.11854,-0.28435,-1.60767,-1.06221,-1.12665,0.26282,-0.73507,-1.25268,-0.47931,0.02088,-0.89833,-1.08902,-0.32831,-1.26183,-1.44434,-1.47218,-1.24608,-1.22961,-1.39906,-0.01633,-1.32403
"2189",-0.15169,-0.538,-1.46227,-0.9204,-1.42668,-1.21719,0.17295,0.29312,-1.47649,-0.22982,-1.2546,0.2648,-0.61386,-0.36985,-0.32883,-1.40095,-0.39341,-0.06698,-0.34584,-0.50685,-1.06221,-1.12665,-0.69544,-1.48332,-0.22781,-1.27619,0.02338,0.00203,-1.08902,-0.559,-1.26183,-0.29616,0.12846,-0.01747,-1.22961,-0.45365,-0.22883,0.09194
"2190",-1.45769,-1.3942,-1.46227,0.38166,-1.42668,0.31503,-1.37386,-1.36832,-1.47649,0.05976,-1.28137,-1.03209,-0.74443,-1.39979,-1.06734,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-0.85005,-1.12665,0.49546,-1.45559,-1.25268,-1.27619,0.76049,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-0.22633,-1.39906,-1.34579,-1.32403
"2191",0.72952,0.6258,0.74984,0.89892,0.27994,0.93227,1.06638,1.10346,0.74204,0.67544,0.70193,0.89504,-0.18853,0.65687,0.30584,0.4043,0.77627,-0.29969,0.75101,0.16233,0.14623,0.96479,1.09712,0.2999,0.8703,0.41768,1.48607,0.89859,0.62627,0.80119,0.81708,0.88821,1.01495,1.07086,0.8711,1.08504,0.91704,1.0567
"2192",0.77489,0.33256,0.54527,0.76441,0.11309,1.07392,0.82027,0.84489,0.50583,0.31173,-0.44096,0.76513,0.39794,0.50917,0.34594,0.5434,0.13606,0.52031,0.54382,-0.36099,-1.06221,1.32007,0.90545,-0.67373,0.68244,0.24279,0.95665,0.80159,0.34526,0.42802,0.90546,0.8756,0.77218,0.74895,1.17688,0.63097,0.70711,0.6449
"2193",-1.45769,-0.10064,-0.32637,-0.20533,-0.79383,0.34483,-0.40567,-0.02629,0.34608,0.41426,-0.16806,-1.01285,-0.9628,0.43621,-0.60836,-0.58665,0.10506,-1.02114,-1.24482,-0.7472,-0.50746,-0.62259,0.10171,-0.31062,-0.65751,-0.33528,0.37701,-0.68716,-1.08902,-0.66299,-0.35667,-0.40959,-0.65171,-0.51041,0.14762,-0.79055,-0.68025,-0.17069
"2194",0.20118,-1.3942,0.81748,-0.31878,-0.877,0.62686,0.28216,-0.85309,0.13655,0.02459,-0.26286,-0.83098,-1.05156,0.87504,-1.02576,-0.29198,-1.56783,0.66595,-1.24482,-0.35574,-0.33426,-0.11852,0.08147,-1.29675,-0.23397,0.17819,-0.30444,-0.75369,-0.88106,-1.29865,-0.27287,-0.34713,0.05484,-0.14183,-0.16929,-0.01496,-0.41936,0.43956
"2195",-0.1859,-0.07432,0.31505,0.3047,-0.6754,-0.31603,0.3997,-1.36832,-0.45311,-1.21583,-0.4963,-0.65124,-0.70572,-0.14279,-1.39503,-0.40442,-0.16234,-1.20466,-0.62596,-0.71129,0.5339,0.31679,-1.11727,-0.80982,-1.25268,0.10251,0.53309,0.20364,-1.08902,-0.20985,-0.92321,0.50082,0.35118,-0.55969,-0.21944,-0.18327,0.00711,0.40928
"2196",0.80156,0.66386,0.59068,1.14606,1.15174,0.99086,1.16135,0.28424,1.01981,0.82215,0.65303,-0.08535,0.5617,0.62751,0.77863,0.73204,0.74447,0.89882,0.54087,0.59251,0.05578,0.81853,0.94819,0.73612,0.6615,0.57716,0.94733,0.77463,0.47915,-0.00045,0.78677,0.47295,0.49896,0.71477,0.75379,0.5796,0.70396,0.97156
"2197",0.85118,0.09406,0.45671,0.01439,-0.02097,0.34483,-0.09334,0.1653,0.36386,0.0222,-0.2004,0.10692,-0.19323,-0.18644,-0.28768,0.33391,0.72672,0.01506,0.12307,-0.1876,-0.28966,0.42289,0.13856,0.12123,0.13994,-0.11926,0.71967,0.52211,-0.23882,0.26147,0.53988,0.63899,0.68693,0.68328,0.76879,0.18508,0.18915,0.44215
"2198",0.19505,-0.31847,0.07408,0.43977,0.1078,-0.29517,0.05737,0.39077,-0.65711,-0.74396,-0.77988,-0.11135,-0.74443,-0.85691,0.22115,-0.26871,0.17355,-0.10309,-0.8829,-0.10274,0.1413,-0.56829,0.78088,0.28005,0.03741,-0.68343,-0.28349,0.37984,1.2985,0.24255,0.87148,0.95792,0.86057,1.30702,1.04255,0.55545,0.68559,1.60693
"2199",-0.23358,0.18933,-1.28744,-0.60551,-0.47944,-1.21719,-1.20359,-1.36832,-0.29716,-0.14556,0.09241,-0.27056,-0.62148,-0.41962,-0.67986,-0.76277,0.05816,-0.6659,-0.55831,-0.47794,-0.02954,-0.84863,-0.58257,-1.48332,0.19409,-1.27619,0.24471,-0.51919,-0.49577,-0.58989,-0.12819,-0.34976,-0.29915,-0.10793,-0.42081,-1.39079,-0.45516,-0.44421
"2200",-0.66565,-0.82123,-0.27706,-0.18727,-0.67129,-0.46441,-0.6333,-0.1468,-0.2496,0.01014,0.19551,-0.26173,0.2368,-0.528,-0.75766,-1.40095,-0.44336,-0.75821,-0.55366,-1.12953,0.03101,-0.58426,0.36725,-0.30259,-0.98129,-0.57791,0.08377,-0.6103,-0.50568,-0.83203,-0.00808,-1.09369,-0.52883,-0.43603,0.03295,-0.32329,-0.24777,-0.20168
"2201",0.66348,-0.62644,0.50587,0.58739,0.2114,0.15182,0.71072,0.65031,0.2764,0.73143,-0.06083,0.30241,0.0957,0.32616,0.00834,0.35945,0.08494,-0.10616,-1.24482,-1.60767,0.31647,0.58486,0.45978,0.38945,-0.54289,0.182,-0.06276,0.41037,-0.69269,0.40529,0.37506,0.41892,0.41928,0.08816,0.55767,0.09383,-1.34579,-1.32403
"2202",-0.85118,0.2992,-0.63927,-1.40715,-0.88213,-0.87227,-1.37386,-0.23438,-0.31434,0.65278,0.04764,-1.03209,-0.32791,-0.04619,-1.08578,-0.48393,-1.05679,-0.36988,0.29629,-0.13536,0.74228,-0.71034,0.11662,-0.57964,-0.98824,-1.07753,0.52872,-0.38031,-1.08902,-1.29865,-1.26183,-1.31934,-0.93012,-1.34158,-0.87552,-0.51728,-0.93667,-0.19123
"2203",1.10381,0.72008,1.11057,1.16621,0.47634,1.0484,1.19595,1.3032,0.695,0.966,0.74639,0.46716,0.60573,0.61091,0.32737,0.53235,0.83203,0.89882,0.56567,0.56258,0.19184,0.59111,1.22146,0.6761,0.72736,0.7322,1.32435,0.73935,0.49971,0.98732,1.09378,0.99845,1.20513,0.89347,0.97775,0.76838,0.64508,0.97012
"2204",-1.25186,0.41661,-1.46227,-1.40715,-0.72618,-0.24824,-1.37386,-0.74115,-1.47649,-0.78336,-0.63144,1.38027,-0.28244,-0.42282,-1.39503,-1.40095,-1.56783,0.76918,-0.78937,-1.11165,0.06389,0.06611,-1.20963,-1.30447,1.18711,0.93238,-1.23051,1.40879,-0.85171,1.36025,-0.65061,0.21738,1.05433,0.40181,-1.22961,1.63421,0.85768,-0.19906
"2205",-0.71791,-0.71232,-0.6602,-0.28697,-0.03944,-0.72462,-1.05299,-1.28145,-0.32307,-0.57804,-0.16015,-0.31597,-0.10792,-0.93728,-0.33411,-0.32495,0.03941,-0.24843,-0.3609,-0.79071,-1.06221,-0.31501,-1.20963,-0.72666,-0.85834,-1.16332,-0.7756,-0.84434,0.1841,0.21795,-0.0125,0.04053,-0.84332,-0.9001,-1.01292,0.06865,-0.4341,-0.54967
"2206",1.29588,1.08477,1.46422,1.12104,0.82139,1.21387,1.07524,1.21924,1.20265,1.09337,0.93776,0.73567,0.82222,0.81826,0.82678,1.21827,1.04185,1.26541,1.07838,0.60171,0.48418,1.49157,1.1435,1.21751,1.47613,1.29464,1.13058,1.35298,0.52643,0.41982,1.01023,1.07224,1.29557,1.47412,1.4932,1.04392,0.87857,1.40452
"2207",0.9047,1.11025,1.09776,1.12294,1.31086,1.02049,0.45927,-0.09577,1.00014,0.99725,1.23456,1.62549,1.18383,1.0514,1.21186,0.92425,0.4452,0.36196,0.74387,1.33559,1.99997,0.59111,0.93344,0.58131,1.04217,0.52613,0.70646,0.66802,1.67972,1.18148,0.7507,0.3176,0.33668,-0.05035,0.03295,0.4802,1.01925,0.92579
"2208",1.13096,0.70035,-0.33853,0.41723,1.28045,0.34483,-0.46373,-0.62519,-0.71071,-0.02449,-1.28137,0.22834,0.9409,1.15693,1.57342,0.74,0.55164,1.32911,0.74387,1.1868,-1.06221,-0.30296,-1.20963,0.52566,0.46425,1.09326,-1.23051,-1.43337,-0.32503,-0.2861,-0.19897,-1.44434,-1.47218,-1.34158,-1.22961,0.33286,0.02993,-1.32403
"2209",-1.45769,-1.3942,-0.57608,-1.40715,-1.42668,0.35683,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-0.6218,0.22856,1.97634,-0.85628,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"2210",-0.3154,-1.04707,-0.59227,-0.20794,-0.2374,-0.4045,-0.6333,-0.58573,-1.00529,-1.21583,-1.26344,-0.08535,-0.18386,-0.29429,0.24482,-0.51322,0.28553,-0.27739,-1.07846,-0.06525,0.01411,-1.12665,-1.20963,0.09717,-1.25268,-0.54805,-1.23051,-1.43337,-0.56749,-0.54233,-0.86393,-0.65388,-0.96746,-1.34158,-1.22961,-0.25347,-1.12704,-1.32403
"2211",-1.45769,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,2.46726,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-0.56711,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"2212",0.38601,-0.28243,0.59747,-0.00225,0.37873,0.00978,-0.68098,0.8473,0.30831,0.02698,0.15195,-0.20621,-0.1274,-0.18892,-0.59047,0.3683,-0.31684,0.46754,0.42304,-0.33506,0.76011,0.76431,-0.23643,0.39072,0.31449,0.3983,0.51252,-0.18293,-0.17727,-0.37011,0.70122,-0.17363,0.11369,0.82406,0.06419,-0.15305,-0.41936,0.62823
"2213",1.21862,1.65801,1.46359,1.00009,1.65309,1.64286,-0.41901,0.14474,1.95697,2.30025,1.78161,1.17618,1.79574,1.14526,2.04653,1.94713,1.20123,1.19878,1.80405,1.81536,2.35036,1.56361,1.47891,1.74998,0.9188,2.06572,0.43196,0.21711,1.54146,0.83548,-0.84689,0.97184,-0.05983,0.88145,1.23229,0.882,-0.00363,1.16177
"2214",-0.12303,-0.24538,-0.01787,-0.043,-1.30529,-0.08391,-0.02261,0.60126,-0.11932,-0.32607,-0.26581,-0.40346,-1.36149,-0.25069,-1.39503,0.0442,0.45299,-1.09555,-0.18464,-0.25413,-0.72747,0.26115,-0.39831,-0.3379,-0.10707,-0.00289,0.35796,-0.09932,-0.39315,-1.07576,0.25373,-0.27655,0.26821,-0.14183,-0.61146,-0.01183,-0.69623,0.3724
"2215",-1.45769,-1.3942,-0.66374,-1.40715,-1.42668,-0.4562,-1.37386,-0.08456,-1.47649,0.76837,0.65623,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,0.09316,-1.17122,0.60278,-0.45862,-1.12665,0.50211,-1.48332,0.4715,-1.27619,-1.23051,-0.36893,2.15817,-1.29865,-0.5645,-1.44434,0.05918,-1.34158,0.30367,-1.39906,2.06982,2.25736
"2216",-0.62363,-0.68806,-1.21154,-0.63388,-0.30665,-1.05571,-1.18815,-0.76905,-0.66036,-0.96737,-1.28137,-1.03209,-0.3089,-0.36081,-0.43799,-0.39452,-0.20344,-0.90863,-0.77756,0.00716,0.37392,-0.66253,-0.81028,-0.48437,-0.57805,-1.13912,-0.78144,-1.43337,-0.76881,-0.99767,-0.75093,-0.6613,-1.23379,-1.23787,-1.22961,-1.39906,-1.22573,-1.32403
"2217",1.28037,0.22701,-0.95039,-0.76152,0.38005,-1.21719,0.09686,0.78938,0.13655,0.32906,0.03503,0.73409,0.19374,-0.46548,0.82749,0.65061,0.12927,0.79606,0.25134,0.44431,-1.06221,0.90628,-1.20963,0.05261,0.18429,0.09627,-0.2766,0.07257,-0.03763,-1.29865,0.41577,0.73236,0.32405,0.29351,-0.90983,-0.22265,-1.34579,-0.41382
"2218",1.74347,1.05073,1.07794,3.05992,1.59067,1.66143,-1.37386,1.91752,1.45002,2.37027,0.94862,2.74008,2.14905,0.8191,1.67783,1.36351,0.05693,1.09328,1.80049,1.29716,1.57152,-1.12665,0.80662,0.9887,3.45335,2.26158,-1.23051,1.42744,-0.75569,2.35509,1.30228,1.40044,-0.17876,0.02049,-1.22961,0.96472,0.72735,0.56848
"2219",0.39719,0.68187,0.53536,0.42658,-0.07321,0.46295,0.53361,1.33754,0.38224,0.02698,0.52092,0.23099,-0.47382,0.15606,0.15068,-0.14496,0.29399,-0.01524,0.85545,0.37838,-0.17105,0.80246,0.75698,0.23757,0.60822,0.0535,0.08377,0.1217,0.48606,0.09181,0.1436,0.43547,1.00876,0.26074,0.33325,-0.02762,0.96792,1.4222
"2220",-0.74307,-0.94545,-0.80996,-0.8821,-0.94055,-0.42011,-0.95857,-0.55534,-0.48433,-1.21583,-1.28137,0.47336,-1.16426,-1.39979,-1.39503,-0.3591,0.18107,0.22608,-0.77756,-1.60767,-0.61935,-0.27931,-1.20963,-1.14774,-0.47232,-0.59984,0.27001,-0.40057,-0.74274,-0.59692,0.15101,-0.92359,-0.10056,0.19488,0.53427,-0.81899,-1.34579,0.09573
"2221",-0.78214,-0.85429,-0.96525,-0.86089,-0.28209,-1.18975,-0.72188,-0.44966,-0.92599,-1.10337,0.0518,-0.81532,0.49828,-0.19893,-0.28768,-0.40442,0.08254,-0.71095,-0.11467,0.22196,0.4739,-0.30296,-1.02491,-0.48114,-0.98824,-0.85962,-0.78144,-0.31142,-0.78886,-0.31818,-0.81919,-0.94893,-0.38913,-0.09612,-0.26871,-0.25766,-0.53826,-0.05413
"2222",0.46959,0.06217,0.47729,0.38861,-0.75265,0.59579,0.6976,1.00918,0.35502,0.34775,0.07233,0.81427,-1.04535,0.28536,-0.45605,0.28551,0.17247,0.16307,0.16339,-0.33166,0.15359,0.60809,0.80056,0.14634,0.3007,-0.04331,0.71967,0.55445,-0.73634,0.36559,0.70718,0.32876,0.59306,0.30871,0.63894,-0.24721,0.50272,0.5696
"2223",0.6199,0.85343,0.97316,0.90052,1.24384,1.23791,0.82649,1.13848,0.96951,0.68014,0.65836,0.97331,0.79259,1.08396,1.40184,1.12914,0.635,0.02585,1.00848,0.94682,1.38243,1.08597,1.14947,0.68358,1.13564,0.92899,1.17574,0.82015,0.83364,0.00126,1.04283,0.68565,0.69661,0.36144,0.93586,0.65515,1.00211,1.03145
"2224",-0.18822,0.26994,-0.50818,-0.97206,0.25011,-1.21719,-0.83014,-0.72301,0.31971,-0.93969,0.14073,-0.65124,-0.21712,-0.36985,0.10036,-0.1551,0.8778,1.01593,0.49391,0.26295,1.2058,-0.05496,-0.78495,0.13136,-0.16548,-0.05554,-0.76403,0.04787,0.26598,-0.41698,-0.43838,-0.93364,-1.47218,-0.68022,-0.18572,-1.10187,-0.05559,-0.18091
"2225",-0.64631,-0.57583,-1.00093,-0.62162,-0.61561,-1.21719,-0.98283,0.4065,-1.12029,-1.21583,-0.83901,-1.03209,-0.61386,-1.39979,-0.5061,-0.33414,-0.64729,-1.20466,-0.5217,0.1446,-1.0262,0.26335,-0.77252,-0.26344,-1.25268,-0.80814,-1.23051,-0.58486,-1.08902,-1.29865,-1.26183,-0.98566,-0.74955,-1.34158,-1.22961,-1.39906,-1.34579,-0.72343
"2226",0.30233,-1.3942,0.13044,-0.4082,-0.19477,0.71429,0.50658,-0.30253,0.2611,0.43438,0.29761,0.6604,-0.23671,-0.38511,0.27586,0.16617,-0.01947,0.16771,0.31519,-1.60767,-0.43051,0.42475,0.5831,-0.71832,0.19018,0.11693,0.13389,0.13154,0.2168,0.3523,0.65411,0.45065,0.57663,0.55217,0.68868,0.27064,0.1403,0.45624
"2227",1.71432,1.61409,1.4318,1.57578,2.04307,1.6564,1.88237,1.15465,1.85353,1.57544,1.90012,0.52556,1.68728,1.98554,1.80531,1.42424,2.10823,1.85652,1.68353,1.70358,2.12014,1.19837,1.70345,2.25996,1.18711,1.74046,1.11816,1.62037,1.6347,1.80477,1.41376,1.18359,1.6943,1.72464,1.71047,1.72567,1.61005,1.65931
"2228",-0.81832,-0.76293,-0.16971,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-0.84938,-1.14502,-1.28137,-1.03209,-1.26925,-1.01917,-1.39503,-0.90333,-0.7469,1.02167,-1.24482,-0.95164,-0.99156,-0.94557,-1.20963,-1.15432,-1.20743,-1.01283,-0.57689,-1.43337,-1.08902,-0.96397,-1.26183,-1.44434,-1.33737,-1.16714,-1.05256,-1.39906,-0.70027,-0.99987
"2229",0.04152,-0.10269,-0.74541,-0.25346,-0.39054,-0.09216,-0.07224,0.55605,-0.20265,-0.32607,0.0703,-0.58772,-0.72271,-1.35473,-1.39503,-0.85947,0.66689,0.54876,-0.3347,-0.44807,-0.33426,0.04143,-0.25073,-0.16638,0.0736,0.03583,0.49302,-0.16921,-0.25392,-0.03543,0.082,0.31134,0.37848,0.42334,-1.22961,0.22485,0.00355,0.53996
